"","plot","species","abd","canopy","depth","density","creek","size"
"2422",84,"Bostrychus sinensis",0,12.12,60.4,12.85714286,42.06,NA
"2423",84,"Toxotes jaculatrix",0,12.12,60.4,12.85714286,42.06,NA
"2424",84,"Strongylura leiura",0,12.12,60.4,12.85714286,42.06,NA
"2425",84,"Liza macrolepsis",0,12.12,60.4,12.85714286,42.06,NA
"2426",84,"Scatophagus argus",0,12.12,60.4,12.85714286,42.06,NA
"2427",84,"Gerres limbatus",0,12.12,60.4,12.85714286,42.06,NA
"2428",84,"Orange fish",0,12.12,60.4,12.85714286,42.06,NA
"2429",84,"Apogonidae 3",0,12.12,60.4,12.85714286,42.06,NA
"2430",84,"Lutjanus argentimaculatus",0,12.12,60.4,12.85714286,42.06,NA
"2431",84,"Caranx sexfasciatus",0,12.12,60.4,12.85714286,42.06,NA
"2432",84,"Sphaeramia orbicularis",0,12.12,60.4,12.85714286,42.06,NA
"2433",84,"Chanos chanos",0,12.12,60.4,12.85714286,42.06,NA
"2434",84,"Plectorhinchus gibbosus",0,12.12,60.4,12.85714286,42.06,NA
"2435",84,"Lutjanus fulviflamma",0,12.12,60.4,12.85714286,42.06,NA
"2436",84,"Tetradontidae",0,12.12,60.4,12.85714286,42.06,NA
"2437",85,"Butis butis",0,56.02,70.8,34.71428571,43.09,NA
"2438",85,"Halicampus grayii",0,56.02,70.8,34.71428571,43.09,NA
"2439",85,"Apogon amboinensis",0,56.02,70.8,34.71428571,43.09,NA
"2440",85,"Gobidae",0,56.02,70.8,34.71428571,43.09,NA
"2441",85,"Apogon hyalosoma",0,56.02,70.8,34.71428571,43.09,NA
"2442",85,"Eleotris fusca",0,56.02,70.8,34.71428571,43.09,NA
"2443",85,"Zenarchopterus dispar",0,56.02,70.8,34.71428571,43.09,NA
"2444",85,"Acentrogobius caninus",0,56.02,70.8,34.71428571,43.09,NA
"2445",85,"Glosogobius",0,56.02,70.8,34.71428571,43.09,NA
"2446",85,"Horaichthyidae",0,56.02,70.8,34.71428571,43.09,NA
"2447",85,"Siganus lineatus",0,56.02,70.8,34.71428571,43.09,NA
"2448",85,"Acentrogobius sp",0,56.02,70.8,34.71428571,43.09,NA
"2449",85,"Arothron hispidus",0,56.02,70.8,34.71428571,43.09,NA
"2450",85,"Siganus vermiculatus",0,56.02,70.8,34.71428571,43.09,NA
"2451",85,"Bostrychus sinensis",0,56.02,70.8,34.71428571,43.09,NA
"2452",85,"Toxotes jaculatrix",0,56.02,70.8,34.71428571,43.09,NA
"2453",85,"Strongylura leiura",0,56.02,70.8,34.71428571,43.09,NA
"2454",85,"Liza macrolepsis",0,56.02,70.8,34.71428571,43.09,NA
"2455",85,"Scatophagus argus",0,56.02,70.8,34.71428571,43.09,NA
"2456",85,"Gerres limbatus",0,56.02,70.8,34.71428571,43.09,NA
"2457",85,"Orange fish",0,56.02,70.8,34.71428571,43.09,NA
"2458",85,"Apogonidae 3",38,56.02,70.8,34.71428571,43.09,2
"2459",85,"Lutjanus argentimaculatus",1,56.02,70.8,34.71428571,43.09,19.8
"2460",85,"Caranx sexfasciatus",0,56.02,70.8,34.71428571,43.09,NA
"2461",85,"Sphaeramia orbicularis",0,56.02,70.8,34.71428571,43.09,NA
"2462",85,"Chanos chanos",0,56.02,70.8,34.71428571,43.09,NA
"2463",85,"Plectorhinchus gibbosus",0,56.02,70.8,34.71428571,43.09,NA
"2464",85,"Lutjanus fulviflamma",0,56.02,70.8,34.71428571,43.09,NA
"2465",85,"Tetradontidae",0,56.02,70.8,34.71428571,43.09,NA
"2466",86,"Butis butis",0,100,30.2,53.57142857,184.76,NA
"2467",86,"Halicampus grayii",0,100,30.2,53.57142857,184.76,NA
"2468",86,"Apogon amboinensis",0,100,30.2,53.57142857,184.76,NA
"2469",86,"Gobidae",0,100,30.2,53.57142857,184.76,NA
"2470",86,"Apogon hyalosoma",0,100,30.2,53.57142857,184.76,NA
"2471",86,"Eleotris fusca",0,100,30.2,53.57142857,184.76,NA
"2472",86,"Zenarchopterus dispar",0,100,30.2,53.57142857,184.76,NA
"2473",86,"Acentrogobius caninus",0,100,30.2,53.57142857,184.76,NA
"2474",86,"Glosogobius",0,100,30.2,53.57142857,184.76,NA
"2475",86,"Horaichthyidae",9,100,30.2,53.57142857,184.76,2
"2476",86,"Siganus lineatus",0,100,30.2,53.57142857,184.76,NA
"2477",86,"Acentrogobius sp",0,100,30.2,53.57142857,184.76,NA
"2478",86,"Arothron hispidus",0,100,30.2,53.57142857,184.76,NA
"2479",86,"Siganus vermiculatus",0,100,30.2,53.57142857,184.76,NA
"2480",86,"Bostrychus sinensis",0,100,30.2,53.57142857,184.76,NA
"2481",86,"Toxotes jaculatrix",0,100,30.2,53.57142857,184.76,NA
"2482",86,"Strongylura leiura",0,100,30.2,53.57142857,184.76,NA
"2483",86,"Liza macrolepsis",0,100,30.2,53.57142857,184.76,NA
"2484",86,"Scatophagus argus",0,100,30.2,53.57142857,184.76,NA
"2485",86,"Gerres limbatus",0,100,30.2,53.57142857,184.76,NA
"2486",86,"Orange fish",0,100,30.2,53.57142857,184.76,NA
"2487",86,"Apogonidae 3",19,100,30.2,53.57142857,184.76,1.5
"2488",86,"Lutjanus argentimaculatus",0,100,30.2,53.57142857,184.76,NA
"2489",86,"Caranx sexfasciatus",0,100,30.2,53.57142857,184.76,NA
"2490",86,"Sphaeramia orbicularis",0,100,30.2,53.57142857,184.76,NA
"2491",86,"Chanos chanos",0,100,30.2,53.57142857,184.76,NA
"2492",86,"Plectorhinchus gibbosus",0,100,30.2,53.57142857,184.76,NA
"2493",86,"Lutjanus fulviflamma",0,100,30.2,53.57142857,184.76,NA
"2494",86,"Tetradontidae",0,100,30.2,53.57142857,184.76,NA
"2495",87,"Butis butis",0,97.4,33,20.57142857,173.08,NA
"2496",87,"Halicampus grayii",0,97.4,33,20.57142857,173.08,NA
"2497",87,"Apogon amboinensis",0,97.4,33,20.57142857,173.08,NA
"2498",87,"Gobidae",0,97.4,33,20.57142857,173.08,NA
"2499",87,"Apogon hyalosoma",0,97.4,33,20.57142857,173.08,NA
"2500",87,"Eleotris fusca",0,97.4,33,20.57142857,173.08,NA
"2501",87,"Zenarchopterus dispar",2,97.4,33,20.57142857,173.08,7.65
"2502",87,"Acentrogobius caninus",0,97.4,33,20.57142857,173.08,NA
"2503",87,"Glosogobius",0,97.4,33,20.57142857,173.08,NA
"2504",87,"Horaichthyidae",0,97.4,33,20.57142857,173.08,NA
"2505",87,"Siganus lineatus",0,97.4,33,20.57142857,173.08,NA
"2506",87,"Acentrogobius sp",0,97.4,33,20.57142857,173.08,NA
"2507",87,"Arothron hispidus",0,97.4,33,20.57142857,173.08,NA
"2508",87,"Siganus vermiculatus",0,97.4,33,20.57142857,173.08,NA
"2509",87,"Bostrychus sinensis",0,97.4,33,20.57142857,173.08,NA
"2510",87,"Toxotes jaculatrix",0,97.4,33,20.57142857,173.08,NA
"2511",87,"Strongylura leiura",0,97.4,33,20.57142857,173.08,NA
"2512",87,"Liza macrolepsis",0,97.4,33,20.57142857,173.08,NA
"2513",87,"Scatophagus argus",0,97.4,33,20.57142857,173.08,NA
"2514",87,"Gerres limbatus",0,97.4,33,20.57142857,173.08,NA
"2515",87,"Orange fish",0,97.4,33,20.57142857,173.08,NA
"2516",87,"Apogonidae 3",30,97.4,33,20.57142857,173.08,1.983
"2517",87,"Lutjanus argentimaculatus",0,97.4,33,20.57142857,173.08,NA
"2518",87,"Caranx sexfasciatus",0,97.4,33,20.57142857,173.08,NA
"2519",87,"Sphaeramia orbicularis",0,97.4,33,20.57142857,173.08,NA
"2520",87,"Chanos chanos",0,97.4,33,20.57142857,173.08,NA
"2521",87,"Plectorhinchus gibbosus",0,97.4,33,20.57142857,173.08,NA
"2522",87,"Lutjanus fulviflamma",0,97.4,33,20.57142857,173.08,NA
"2523",87,"Tetradontidae",0,97.4,33,20.57142857,173.08,NA
"2524",88,"Butis butis",0,98.96,23.3,34.85714286,173.76,NA
"2525",88,"Halicampus grayii",0,98.96,23.3,34.85714286,173.76,NA
"2526",88,"Apogon amboinensis",0,98.96,23.3,34.85714286,173.76,NA
"2527",88,"Gobidae",0,98.96,23.3,34.85714286,173.76,NA
"2528",88,"Apogon hyalosoma",0,98.96,23.3,34.85714286,173.76,NA
"2529",88,"Eleotris fusca",0,98.96,23.3,34.85714286,173.76,NA
"2530",88,"Zenarchopterus dispar",0,98.96,23.3,34.85714286,173.76,NA
"2531",88,"Acentrogobius caninus",0,98.96,23.3,34.85714286,173.76,NA
"2532",88,"Glosogobius",0,98.96,23.3,34.85714286,173.76,NA
"2533",88,"Horaichthyidae",0,98.96,23.3,34.85714286,173.76,NA
"2534",88,"Siganus lineatus",0,98.96,23.3,34.85714286,173.76,NA
"2535",88,"Acentrogobius sp",0,98.96,23.3,34.85714286,173.76,NA
"2536",88,"Arothron hispidus",0,98.96,23.3,34.85714286,173.76,NA
"2537",88,"Siganus vermiculatus",0,98.96,23.3,34.85714286,173.76,NA
"2538",88,"Bostrychus sinensis",0,98.96,23.3,34.85714286,173.76,NA
"2539",88,"Toxotes jaculatrix",0,98.96,23.3,34.85714286,173.76,NA
"2540",88,"Strongylura leiura",0,98.96,23.3,34.85714286,173.76,NA
"2541",88,"Liza macrolepsis",0,98.96,23.3,34.85714286,173.76,NA
"2542",88,"Scatophagus argus",0,98.96,23.3,34.85714286,173.76,NA
"2543",88,"Gerres limbatus",0,98.96,23.3,34.85714286,173.76,NA
"2544",88,"Orange fish",0,98.96,23.3,34.85714286,173.76,NA
"2545",88,"Apogonidae 3",10,98.96,23.3,34.85714286,173.76,2
"2546",88,"Lutjanus argentimaculatus",0,98.96,23.3,34.85714286,173.76,NA
"2547",88,"Caranx sexfasciatus",0,98.96,23.3,34.85714286,173.76,NA
"2548",88,"Sphaeramia orbicularis",0,98.96,23.3,34.85714286,173.76,NA
"2549",88,"Chanos chanos",0,98.96,23.3,34.85714286,173.76,NA
"2550",88,"Plectorhinchus gibbosus",0,98.96,23.3,34.85714286,173.76,NA
"2551",88,"Lutjanus fulviflamma",0,98.96,23.3,34.85714286,173.76,NA
"2552",88,"Tetradontidae",0,98.96,23.3,34.85714286,173.76,NA
"2553",89,"Butis butis",0,95.84,26.8,21.85714286,191.21,NA
"2554",89,"Halicampus grayii",0,95.84,26.8,21.85714286,191.21,NA
"2555",89,"Apogon amboinensis",0,95.84,26.8,21.85714286,191.21,NA
"2556",89,"Gobidae",0,95.84,26.8,21.85714286,191.21,NA
"2557",89,"Apogon hyalosoma",0,95.84,26.8,21.85714286,191.21,NA
"2558",89,"Eleotris fusca",0,95.84,26.8,21.85714286,191.21,NA
"2559",89,"Zenarchopterus dispar",0,95.84,26.8,21.85714286,191.21,NA
"2560",89,"Acentrogobius caninus",0,95.84,26.8,21.85714286,191.21,NA
"2561",89,"Glosogobius",0,95.84,26.8,21.85714286,191.21,NA
"2562",89,"Horaichthyidae",3,95.84,26.8,21.85714286,191.21,2
"2563",89,"Siganus lineatus",0,95.84,26.8,21.85714286,191.21,NA
"2564",89,"Acentrogobius sp",0,95.84,26.8,21.85714286,191.21,NA
"2565",89,"Arothron hispidus",0,95.84,26.8,21.85714286,191.21,NA
"2566",89,"Siganus vermiculatus",0,95.84,26.8,21.85714286,191.21,NA
"2567",89,"Bostrychus sinensis",0,95.84,26.8,21.85714286,191.21,NA
"2568",89,"Toxotes jaculatrix",0,95.84,26.8,21.85714286,191.21,NA
"2569",89,"Strongylura leiura",0,95.84,26.8,21.85714286,191.21,NA
"2570",89,"Liza macrolepsis",0,95.84,26.8,21.85714286,191.21,NA
"2571",89,"Scatophagus argus",0,95.84,26.8,21.85714286,191.21,NA
"2572",89,"Gerres limbatus",0,95.84,26.8,21.85714286,191.21,NA
"2573",89,"Orange fish",0,95.84,26.8,21.85714286,191.21,NA
"2574",89,"Apogonidae 3",0,95.84,26.8,21.85714286,191.21,NA
"2575",89,"Lutjanus argentimaculatus",0,95.84,26.8,21.85714286,191.21,NA
"2576",89,"Caranx sexfasciatus",0,95.84,26.8,21.85714286,191.21,NA
"2577",89,"Sphaeramia orbicularis",0,95.84,26.8,21.85714286,191.21,NA
"2578",89,"Chanos chanos",0,95.84,26.8,21.85714286,191.21,NA
"2579",89,"Plectorhinchus gibbosus",0,95.84,26.8,21.85714286,191.21,NA
"2580",89,"Lutjanus fulviflamma",0,95.84,26.8,21.85714286,191.21,NA
"2581",89,"Tetradontidae",0,95.84,26.8,21.85714286,191.21,NA
"2582",90,"Butis butis",0,95.06,32.3,5.571428571,165.9,NA
"2583",90,"Halicampus grayii",0,95.06,32.3,5.571428571,165.9,NA
"2584",90,"Apogon amboinensis",0,95.06,32.3,5.571428571,165.9,NA
"2585",90,"Gobidae",0,95.06,32.3,5.571428571,165.9,NA
"2586",90,"Apogon hyalosoma",0,95.06,32.3,5.571428571,165.9,NA
"2587",90,"Eleotris fusca",0,95.06,32.3,5.571428571,165.9,NA
"2588",90,"Zenarchopterus dispar",0,95.06,32.3,5.571428571,165.9,NA
"2589",90,"Acentrogobius caninus",0,95.06,32.3,5.571428571,165.9,NA
"2590",90,"Glosogobius",0,95.06,32.3,5.571428571,165.9,NA
"2591",90,"Horaichthyidae",0,95.06,32.3,5.571428571,165.9,NA
"2592",90,"Siganus lineatus",0,95.06,32.3,5.571428571,165.9,NA
"2593",90,"Acentrogobius sp",0,95.06,32.3,5.571428571,165.9,NA
"2594",90,"Arothron hispidus",0,95.06,32.3,5.571428571,165.9,NA
"2595",90,"Siganus vermiculatus",0,95.06,32.3,5.571428571,165.9,NA
"2596",90,"Bostrychus sinensis",0,95.06,32.3,5.571428571,165.9,NA
"2597",90,"Toxotes jaculatrix",0,95.06,32.3,5.571428571,165.9,NA
"2598",90,"Strongylura leiura",0,95.06,32.3,5.571428571,165.9,NA
"2599",90,"Liza macrolepsis",0,95.06,32.3,5.571428571,165.9,NA
"2600",90,"Scatophagus argus",0,95.06,32.3,5.571428571,165.9,NA
"2601",90,"Gerres limbatus",0,95.06,32.3,5.571428571,165.9,NA
"2602",90,"Orange fish",0,95.06,32.3,5.571428571,165.9,NA
"2603",90,"Apogonidae 3",20,95.06,32.3,5.571428571,165.9,2
"2604",90,"Lutjanus argentimaculatus",0,95.06,32.3,5.571428571,165.9,NA
"2605",90,"Caranx sexfasciatus",0,95.06,32.3,5.571428571,165.9,NA
"2606",90,"Sphaeramia orbicularis",0,95.06,32.3,5.571428571,165.9,NA
"2607",90,"Chanos chanos",0,95.06,32.3,5.571428571,165.9,NA
"2608",90,"Plectorhinchus gibbosus",0,95.06,32.3,5.571428571,165.9,NA
"2609",90,"Lutjanus fulviflamma",0,95.06,32.3,5.571428571,165.9,NA
"2610",90,"Tetradontidae",0,95.06,32.3,5.571428571,165.9,NA
"2611",91,"Butis butis",0,91.68,20,16.28571429,271.97,NA
"2612",91,"Halicampus grayii",0,91.68,20,16.28571429,271.97,NA
"2613",91,"Apogon amboinensis",0,91.68,20,16.28571429,271.97,NA
"2614",91,"Gobidae",0,91.68,20,16.28571429,271.97,NA
"2615",91,"Apogon hyalosoma",0,91.68,20,16.28571429,271.97,NA
"2616",91,"Eleotris fusca",0,91.68,20,16.28571429,271.97,NA
"2617",91,"Zenarchopterus dispar",0,91.68,20,16.28571429,271.97,NA
"2618",91,"Acentrogobius caninus",0,91.68,20,16.28571429,271.97,NA
"2619",91,"Glosogobius",0,91.68,20,16.28571429,271.97,NA
"2620",91,"Horaichthyidae",3,91.68,20,16.28571429,271.97,2
"2621",91,"Siganus lineatus",0,91.68,20,16.28571429,271.97,NA
"2622",91,"Acentrogobius sp",0,91.68,20,16.28571429,271.97,NA
"2623",91,"Arothron hispidus",0,91.68,20,16.28571429,271.97,NA
"2624",91,"Siganus vermiculatus",0,91.68,20,16.28571429,271.97,NA
"2625",91,"Bostrychus sinensis",0,91.68,20,16.28571429,271.97,NA
"2626",91,"Toxotes jaculatrix",0,91.68,20,16.28571429,271.97,NA
"2627",91,"Strongylura leiura",0,91.68,20,16.28571429,271.97,NA
"2628",91,"Liza macrolepsis",0,91.68,20,16.28571429,271.97,NA
"2629",91,"Scatophagus argus",0,91.68,20,16.28571429,271.97,NA
"2630",91,"Gerres limbatus",0,91.68,20,16.28571429,271.97,NA
"2631",91,"Orange fish",0,91.68,20,16.28571429,271.97,NA
"2632",91,"Apogonidae 3",0,91.68,20,16.28571429,271.97,NA
"2633",91,"Lutjanus argentimaculatus",0,91.68,20,16.28571429,271.97,NA
"2634",91,"Caranx sexfasciatus",0,91.68,20,16.28571429,271.97,NA
"2635",91,"Sphaeramia orbicularis",0,91.68,20,16.28571429,271.97,NA
"2636",91,"Chanos chanos",0,91.68,20,16.28571429,271.97,NA
"2637",91,"Plectorhinchus gibbosus",0,91.68,20,16.28571429,271.97,NA
"2638",91,"Lutjanus fulviflamma",0,91.68,20,16.28571429,271.97,NA
"2639",91,"Tetradontidae",0,91.68,20,16.28571429,271.97,NA
"2640",92,"Butis butis",0,99.48,30.9,10.42857143,277.22,NA
"2641",92,"Halicampus grayii",0,99.48,30.9,10.42857143,277.22,NA
"2642",92,"Apogon amboinensis",0,99.48,30.9,10.42857143,277.22,NA
"2643",92,"Gobidae",0,99.48,30.9,10.42857143,277.22,NA
"2644",92,"Apogon hyalosoma",0,99.48,30.9,10.42857143,277.22,NA
"2645",92,"Eleotris fusca",0,99.48,30.9,10.42857143,277.22,NA
"2646",92,"Zenarchopterus dispar",0,99.48,30.9,10.42857143,277.22,NA
"2647",92,"Acentrogobius caninus",0,99.48,30.9,10.42857143,277.22,NA
"2648",92,"Glosogobius",0,99.48,30.9,10.42857143,277.22,NA
"2649",92,"Horaichthyidae",0,99.48,30.9,10.42857143,277.22,NA
"2650",92,"Siganus lineatus",0,99.48,30.9,10.42857143,277.22,NA
"2651",92,"Acentrogobius sp",0,99.48,30.9,10.42857143,277.22,NA
"2652",92,"Arothron hispidus",0,99.48,30.9,10.42857143,277.22,NA
"2653",92,"Siganus vermiculatus",0,99.48,30.9,10.42857143,277.22,NA
"2654",92,"Bostrychus sinensis",0,99.48,30.9,10.42857143,277.22,NA
"2655",92,"Toxotes jaculatrix",0,99.48,30.9,10.42857143,277.22,NA
"2656",92,"Strongylura leiura",3,99.48,30.9,10.42857143,277.22,13.5
"2657",92,"Liza macrolepsis",0,99.48,30.9,10.42857143,277.22,NA
"2658",92,"Scatophagus argus",0,99.48,30.9,10.42857143,277.22,NA
"2659",92,"Gerres limbatus",0,99.48,30.9,10.42857143,277.22,NA
"2660",92,"Orange fish",0,99.48,30.9,10.42857143,277.22,NA
"2661",92,"Apogonidae 3",0,99.48,30.9,10.42857143,277.22,NA
"2662",92,"Lutjanus argentimaculatus",0,99.48,30.9,10.42857143,277.22,NA
"2663",92,"Caranx sexfasciatus",0,99.48,30.9,10.42857143,277.22,NA
"2664",92,"Sphaeramia orbicularis",0,99.48,30.9,10.42857143,277.22,NA
"2665",92,"Chanos chanos",0,99.48,30.9,10.42857143,277.22,NA
"2666",92,"Plectorhinchus gibbosus",0,99.48,30.9,10.42857143,277.22,NA
"2667",92,"Lutjanus fulviflamma",0,99.48,30.9,10.42857143,277.22,NA
"2668",92,"Tetradontidae",0,99.48,30.9,10.42857143,277.22,NA
"2669",93,"Butis butis",0,96.88,60,25.71428571,255.59,NA
"2670",93,"Halicampus grayii",0,96.88,60,25.71428571,255.59,NA
"2671",93,"Apogon amboinensis",0,96.88,60,25.71428571,255.59,NA
"2672",93,"Gobidae",0,96.88,60,25.71428571,255.59,NA
"2673",93,"Apogon hyalosoma",0,96.88,60,25.71428571,255.59,NA
"2674",93,"Eleotris fusca",0,96.88,60,25.71428571,255.59,NA
"2675",93,"Zenarchopterus dispar",0,96.88,60,25.71428571,255.59,NA
"2676",93,"Acentrogobius caninus",0,96.88,60,25.71428571,255.59,NA
"2677",93,"Glosogobius",0,96.88,60,25.71428571,255.59,NA
"2678",93,"Horaichthyidae",0,96.88,60,25.71428571,255.59,NA
"2679",93,"Siganus lineatus",0,96.88,60,25.71428571,255.59,NA
"2680",93,"Acentrogobius sp",0,96.88,60,25.71428571,255.59,NA
"2681",93,"Arothron hispidus",0,96.88,60,25.71428571,255.59,NA
"2682",93,"Siganus vermiculatus",0,96.88,60,25.71428571,255.59,NA
"2683",93,"Bostrychus sinensis",0,96.88,60,25.71428571,255.59,NA
"2684",93,"Toxotes jaculatrix",0,96.88,60,25.71428571,255.59,NA
"2685",93,"Strongylura leiura",0,96.88,60,25.71428571,255.59,NA
"2686",93,"Liza macrolepsis",0,96.88,60,25.71428571,255.59,NA
"2687",93,"Scatophagus argus",0,96.88,60,25.71428571,255.59,NA
"2688",93,"Gerres limbatus",0,96.88,60,25.71428571,255.59,NA
"2689",93,"Orange fish",0,96.88,60,25.71428571,255.59,NA
"2690",93,"Apogonidae 3",40,96.88,60,25.71428571,255.59,1.85
"2691",93,"Lutjanus argentimaculatus",0,96.88,60,25.71428571,255.59,NA
"2692",93,"Caranx sexfasciatus",0,96.88,60,25.71428571,255.59,NA
"2693",93,"Sphaeramia orbicularis",0,96.88,60,25.71428571,255.59,NA
"2694",93,"Chanos chanos",0,96.88,60,25.71428571,255.59,NA
"2695",93,"Plectorhinchus gibbosus",0,96.88,60,25.71428571,255.59,NA
"2696",93,"Lutjanus fulviflamma",0,96.88,60,25.71428571,255.59,NA
"2697",93,"Tetradontidae",0,96.88,60,25.71428571,255.59,NA
"2698",94,"Butis butis",0,98.44,40.7,19.57142857,258.85,NA
"2699",94,"Halicampus grayii",0,98.44,40.7,19.57142857,258.85,NA
"2700",94,"Apogon amboinensis",0,98.44,40.7,19.57142857,258.85,NA
"2701",94,"Gobidae",0,98.44,40.7,19.57142857,258.85,NA
"2702",94,"Apogon hyalosoma",0,98.44,40.7,19.57142857,258.85,NA
"2703",94,"Eleotris fusca",0,98.44,40.7,19.57142857,258.85,NA
"2704",94,"Zenarchopterus dispar",0,98.44,40.7,19.57142857,258.85,NA
"2705",94,"Acentrogobius caninus",0,98.44,40.7,19.57142857,258.85,NA
"2706",94,"Glosogobius",0,98.44,40.7,19.57142857,258.85,NA
"2707",94,"Horaichthyidae",0,98.44,40.7,19.57142857,258.85,NA
"2708",94,"Siganus lineatus",0,98.44,40.7,19.57142857,258.85,NA
"2709",94,"Acentrogobius sp",0,98.44,40.7,19.57142857,258.85,NA
"2710",94,"Arothron hispidus",0,98.44,40.7,19.57142857,258.85,NA
"2711",94,"Siganus vermiculatus",0,98.44,40.7,19.57142857,258.85,NA
"2712",94,"Bostrychus sinensis",0,98.44,40.7,19.57142857,258.85,NA
"2713",94,"Toxotes jaculatrix",0,98.44,40.7,19.57142857,258.85,NA
"2714",94,"Strongylura leiura",0,98.44,40.7,19.57142857,258.85,NA
"2715",94,"Liza macrolepsis",0,98.44,40.7,19.57142857,258.85,NA
"2716",94,"Scatophagus argus",0,98.44,40.7,19.57142857,258.85,NA
"2717",94,"Gerres limbatus",0,98.44,40.7,19.57142857,258.85,NA
"2718",94,"Orange fish",0,98.44,40.7,19.57142857,258.85,NA
"2719",94,"Apogonidae 3",30,98.44,40.7,19.57142857,258.85,2
"2720",94,"Lutjanus argentimaculatus",0,98.44,40.7,19.57142857,258.85,NA
"2721",94,"Caranx sexfasciatus",0,98.44,40.7,19.57142857,258.85,NA
"2722",94,"Sphaeramia orbicularis",0,98.44,40.7,19.57142857,258.85,NA
"2723",94,"Chanos chanos",0,98.44,40.7,19.57142857,258.85,NA
"2724",94,"Plectorhinchus gibbosus",0,98.44,40.7,19.57142857,258.85,NA
"2725",94,"Lutjanus fulviflamma",0,98.44,40.7,19.57142857,258.85,NA
"2726",94,"Tetradontidae",0,98.44,40.7,19.57142857,258.85,NA
"2727",95,"Butis butis",0,96.1,30.9,17.14285714,294.36,NA
"2728",95,"Halicampus grayii",0,96.1,30.9,17.14285714,294.36,NA
"2729",95,"Apogon amboinensis",0,96.1,30.9,17.14285714,294.36,NA
"2730",95,"Gobidae",0,96.1,30.9,17.14285714,294.36,NA
"2731",95,"Apogon hyalosoma",0,96.1,30.9,17.14285714,294.36,NA
"2732",95,"Eleotris fusca",0,96.1,30.9,17.14285714,294.36,NA
"2733",95,"Zenarchopterus dispar",0,96.1,30.9,17.14285714,294.36,NA
"2734",95,"Acentrogobius caninus",0,96.1,30.9,17.14285714,294.36,NA
"2735",95,"Glosogobius",0,96.1,30.9,17.14285714,294.36,NA
"2736",95,"Horaichthyidae",0,96.1,30.9,17.14285714,294.36,NA
"2737",95,"Siganus lineatus",0,96.1,30.9,17.14285714,294.36,NA
"2738",95,"Acentrogobius sp",0,96.1,30.9,17.14285714,294.36,NA
"2739",95,"Arothron hispidus",0,96.1,30.9,17.14285714,294.36,NA
"2740",95,"Siganus vermiculatus",0,96.1,30.9,17.14285714,294.36,NA
"2741",95,"Bostrychus sinensis",0,96.1,30.9,17.14285714,294.36,NA
"2742",95,"Toxotes jaculatrix",0,96.1,30.9,17.14285714,294.36,NA
"2743",95,"Strongylura leiura",0,96.1,30.9,17.14285714,294.36,NA
"2744",95,"Liza macrolepsis",0,96.1,30.9,17.14285714,294.36,NA
"2745",95,"Scatophagus argus",0,96.1,30.9,17.14285714,294.36,NA
"2746",95,"Gerres limbatus",0,96.1,30.9,17.14285714,294.36,NA
"2747",95,"Orange fish",0,96.1,30.9,17.14285714,294.36,NA
"2748",95,"Apogonidae 3",6,96.1,30.9,17.14285714,294.36,2.5
"2749",95,"Lutjanus argentimaculatus",0,96.1,30.9,17.14285714,294.36,NA
"2750",95,"Caranx sexfasciatus",0,96.1,30.9,17.14285714,294.36,NA
"2751",95,"Sphaeramia orbicularis",0,96.1,30.9,17.14285714,294.36,NA
"2752",95,"Chanos chanos",0,96.1,30.9,17.14285714,294.36,NA
"2753",95,"Plectorhinchus gibbosus",0,96.1,30.9,17.14285714,294.36,NA
"2754",95,"Lutjanus fulviflamma",0,96.1,30.9,17.14285714,294.36,NA
"2755",95,"Tetradontidae",0,96.1,30.9,17.14285714,294.36,NA
"2756",96,"Butis butis",0,79.2,9,7.714285714,274.24,NA
"2757",96,"Halicampus grayii",0,79.2,9,7.714285714,274.24,NA
"2758",96,"Apogon amboinensis",0,79.2,9,7.714285714,274.24,NA
"2759",96,"Gobidae",0,79.2,9,7.714285714,274.24,NA
"2760",96,"Apogon hyalosoma",0,79.2,9,7.714285714,274.24,NA
"2761",96,"Eleotris fusca",0,79.2,9,7.714285714,274.24,NA
"2762",96,"Zenarchopterus dispar",0,79.2,9,7.714285714,274.24,NA
"2763",96,"Acentrogobius caninus",0,79.2,9,7.714285714,274.24,NA
"2764",96,"Glosogobius",0,79.2,9,7.714285714,274.24,NA
"2765",96,"Horaichthyidae",0,79.2,9,7.714285714,274.24,NA
"2766",96,"Siganus lineatus",0,79.2,9,7.714285714,274.24,NA
"2767",96,"Acentrogobius sp",0,79.2,9,7.714285714,274.24,NA
"2768",96,"Arothron hispidus",0,79.2,9,7.714285714,274.24,NA
"2769",96,"Siganus vermiculatus",0,79.2,9,7.714285714,274.24,NA
"2770",96,"Bostrychus sinensis",0,79.2,9,7.714285714,274.24,NA
"2771",96,"Toxotes jaculatrix",0,79.2,9,7.714285714,274.24,NA
"2772",96,"Strongylura leiura",0,79.2,9,7.714285714,274.24,NA
"2773",96,"Liza macrolepsis",0,79.2,9,7.714285714,274.24,NA
"2774",96,"Scatophagus argus",0,79.2,9,7.714285714,274.24,NA
"2775",96,"Gerres limbatus",0,79.2,9,7.714285714,274.24,NA
"2776",96,"Orange fish",0,79.2,9,7.714285714,274.24,NA
"2777",96,"Apogonidae 3",0,79.2,9,7.714285714,274.24,NA
"2778",96,"Lutjanus argentimaculatus",0,79.2,9,7.714285714,274.24,NA
